"start_time","flow_type","volume","segment_area_id","segment_name","state","city","functional_classification"
"2019-12-01","bike","19",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2019-12-01","ped","38",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-01-01","ped","28",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-01-01","bike","16",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-02-01","bike","16147",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-04-01","bike","199",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-04-01","ped","200",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-05-01","bike","274",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-05-01","ped","206",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-06-01","ped","215",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-06-01","bike","326",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-07-01","bike","331",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-07-01","ped","204",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-08-01","ped","210",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-08-01","bike","326",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-09-01","ped","163",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-09-01","bike","222",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-10-01","ped","100",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-10-01","bike","103",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-11-01","ped","91",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-11-01","bike","81",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-12-01","ped","65",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2020-12-01","bike","33",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-01-01","bike","21",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-01-01","ped","55",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-02-01","ped","43",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-02-01","bike","15",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-03-01","ped","123",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-03-01","bike","80",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-04-01","ped","125",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-04-01","bike","134",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-05-01","bike","192",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-05-01","ped","155",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-06-01","bike","262",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-06-01","ped","267",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-07-01","ped","186",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-07-01","bike","249",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-08-01","bike","247",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-08-01","ped","201",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-09-01","bike","210",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-09-01","ped","189",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-10-01","ped","102",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-10-01","bike","113",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-11-01","ped","150",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-11-01","bike","47",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-12-01","ped","826",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2021-12-01","bike","6",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-01-01","ped","29945",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-02-01","bike","0",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-02-01","ped","0",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-05-01","ped","189",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-05-01","bike","185",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-06-01","ped","2364",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-06-01","bike","238",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-07-01","ped","1514",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-07-01","bike","277",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-08-01","ped","258",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-08-01","bike","242",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-09-01","ped","183",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-09-01","bike","214",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-10-01","bike","110",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-10-01","ped","100",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-11-01","ped","47",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-11-01","bike","38",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-12-01","ped","26",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2022-12-01","bike","13",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-01-01","ped","32",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-01-01","bike","13",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-02-01","ped","47",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-02-01","bike","16",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-03-01","bike","29",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-03-01","ped","77",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-04-01","ped","97",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-04-01","bike","93",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-05-01","ped","172",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-05-01","bike","218",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-06-01","ped","180",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-06-01","bike","271",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-07-01","ped","178",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-07-01","bike","274",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-08-01","ped","170",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-08-01","bike","226",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-09-01","bike","185",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-09-01","ped","169",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-10-01","bike","87",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-10-01","ped","95",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-11-01","bike","47",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-11-01","ped","75",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-12-01","bike","30",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2023-12-01","ped","52",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-01-01","bike","16",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-01-01","ped","43",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-02-01","bike","42",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-02-01","ped","82",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-03-01","bike","60",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-03-01","ped","89",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-04-01","bike","105",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-04-01","ped","151",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-05-01","bike","207",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2024-05-01","ped","213",1520,"Macnamara Bridge","MN","Rochester","Trail or Shared Use Path"
"2019-10-01","mixed","110",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2019-11-01","mixed","76",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2019-12-01","mixed","62",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-01-01","mixed","51",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-02-01","mixed","62",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-03-01","mixed","84",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-04-01","mixed","102",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-05-01","mixed","144",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-06-01","mixed","204",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-07-01","mixed","149",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-08-01","mixed","179",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-09-01","mixed","132",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-10-01","mixed","94",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-11-01","mixed","80",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2020-12-01","mixed","56",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-01-01","mixed","38",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-02-01","mixed","30",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-03-01","mixed","79",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-04-01","mixed","96",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-05-01","mixed","119",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-06-01","mixed","137",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-07-01","mixed","138",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-08-01","mixed","127",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-09-01","mixed","119",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-10-01","mixed","109",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-11-01","mixed","69",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2021-12-01","mixed","51",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-01-01","mixed","34",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-02-01","mixed","33",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-03-01","mixed","61",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-04-01","mixed","62",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-05-01","mixed","94",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-06-01","mixed","115",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-07-01","mixed","122",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-08-01","mixed","108",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-09-01","mixed","104",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-10-01","mixed","96",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-11-01","mixed","58",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2022-12-01","mixed","36",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2023-01-01","mixed","32",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2023-12-01","mixed","60",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2024-01-01","mixed","49",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2024-02-01","mixed","71",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2024-03-01","mixed","59",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2024-04-01","mixed","68",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2024-05-01","mixed","99",1521,"Veterans Mem. Bridge Southside","MN","Mankato","Minor Arterial"
"2019-01-01","mixed","35",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-02-01","mixed","31",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-03-01","mixed","57",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-04-01","mixed","102",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-05-01","mixed","116",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-06-01","mixed","140",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-07-01","mixed","163",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-08-01","mixed","141",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-09-01","mixed","114",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-10-01","mixed","87",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-11-01","mixed","55",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2019-12-01","mixed","50",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-01-01","mixed","36",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-02-01","mixed","47",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-03-01","mixed","70",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-04-01","mixed","123",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-05-01","mixed","134",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-06-01","mixed","168",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-07-01","mixed","149",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-08-01","mixed","145",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-09-01","mixed","104",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-10-01","mixed","77",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-11-01","mixed","75",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2020-12-01","mixed","50",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2021-01-01","mixed","35",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2021-02-01","mixed","31",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2021-03-01","mixed","74",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2021-04-01","mixed","92",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2021-05-01","mixed","105",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
"2021-06-01","mixed","123",1522,"Veterans Mem. Bridge Northside","MN","Mankato","Minor Arterial"
